RET,date_m,year,notPERMNO
0.069869,202001,2020,47
-0.040816,202002,2020,47
-0.123404,202003,2020,47
0.072816,202004,2020,47
-0.049774,202005,2020,47
0.109524,202006,2020,47
-0.055794,202007,2020,47
0.036364,202008,2020,47
0.074561,202009,2020,47
0.155143,202010,2020,47
0.017632,202011,2020,47
0.055556,202012,2020,47
0.083306,201901,2019,48
-0.055356,201902,2019,48
-0.070795,201903,2019,48
0.103596,201904,2019,48
-0.085803,201905,2019,48
0.079939,201906,2019,48
0.007576,201907,2019,48
-0.047776,201908,2019,48
0.045567,201909,2019,48
0.011694,201910,2019,48
0.104499,201911,2019,48
-0.016405,201912,2019,48
0.112025,202001,2020,48
-0.028431,202002,2020,48
-0.1407,202003,2020,48
0.034671,202004,2020,48
0.10566,202005,2020,48
-0.150717,202006,2020,48
0.099306,202007,2020,48
-0.041716,202008,2020,48
0.000307,202009,2020,48
-0.056479,202010,2020,48
0.314304,202011,2020,48
0.02966,202012,2020,48
0.128453,201901,2019,49
0.021223,201902,2019,49
0.04239,201903,2019,49
-0.011781,201904,2019,49
-0.015818,201905,2019,49
0.061728,201906,2019,49
0.156538,201907,2019,49
0.014322,201908,2019,49
-0.031326,201909,2019,49
0.024616,201910,2019,49
0.095157,201911,2019,49
-0.005248,201912,2019,49
0.025772,202001,2020,49
-0.077987,202002,2020,49
-0.131401,202003,2020,49
0.084956,202004,2020,49
0.035998,202005,2020,49
-0.085698,202006,2020,49
0.022229,202007,2020,49
-0.002104,202008,2020,49
0.034846,202009,2020,49
-0.073557,202010,2020,49
0.206452,202011,2020,49
-0.01146,202012,2020,49
0.080838,201901,2019,50
0.071283,201902,2019,50
-0.06638,201903,2019,50
0.10081,201904,2019,50
-0.0628,201905,2019,50
0.072768,201906,2019,50
0.0372,201907,2019,50
-0.048006,201908,2019,50
0.061516,201909,2019,50
0.043198,201910,2019,50
0.056676,201911,2019,50
0.024644,201912,2019,50
-0.010128,202001,2020,50
-0.139535,202002,2020,50
-0.264808,202003,2020,50
0.147595,202004,2020,50
0.007853,202005,2020,50
0.053039,202006,2020,50
0.051479,202007,2020,50
-0.076831,202008,2020,50
-0.188147,202009,2020,50
0.451471,202010,2020,50
0.142403,202011,2020,50
0.087308,202012,2020,50
0.08,201901,2019,51
-0.041975,201902,2019,51
0.07732,201903,2019,51
-0.026442,201904,2019,51
-0.024691,201905,2019,51
0.093671,201906,2019,51
-0.093023,201907,2019,51
0.0,201908,2019,51
-0.133333,201909,2019,51
0.063095,201910,2019,51
-0.144737,201911,2019,51
0.01473,201912,2019,51
-0.074194,202001,2020,51
-0.198246,202002,2020,51
-0.26477,202003,2020,51
0.698795,202004,2020,51
-0.003546,202005,2020,51
0.206406,202006,2020,51
-0.070796,202007,2020,51
-0.025559,202008,2020,51
-0.042623,202009,2020,51
0.023973,202010,2020,51
0.026936,202011,2020,51
0.0,202012,2020,51
0.027457,201901,2019,52
-0.011853,201902,2019,52
-0.005998,201903,2019,52
0.078442,201904,2019,52
-0.098349,201905,2019,52
0.073813,201906,2019,52
0.023835,201907,2019,52
-0.041993,201908,2019,52
0.018241,201909,2019,52
0.005882,201910,2019,52
0.021563,201911,2019,52
-0.000528,201912,2019,52
0.017039,202001,2020,52
-0.096859,202002,2020,52
-0.130435,202003,2020,52
0.140667,202004,2020,52
-0.025953,202005,2020,52
0.016953,202006,2020,52
0.014294,202007,2020,52
-0.036752,202008,2020,52
-0.013538,202009,2020,52
0.049283,202010,2020,52
-0.031832,202011,2020,52
0.004963,202012,2020,52
0.093443,201901,2019,53
0.003998,201902,2019,53
-0.039323,201903,2019,53
0.020747,201904,2019,53
-0.091463,201905,2019,53
0.011745,201906,2019,53
0.097952,201907,2019,53
0.036794,201908,2019,53
0.04667,201909,2019,53
-0.028359,201910,2019,53
0.024402,201911,2019,53
-0.01588,201912,2019,53
-0.112114,202001,2020,53
-0.041734,202002,2020,53
0.037968,202003,2020,53
0.054927,202004,2020,53
0.117917,202005,2020,53
-0.048402,202006,2020,53
-0.025696,202007,2020,53
0.019719,202008,2020,53
-0.099831,202009,2020,53
-0.015591,202010,2020,53
0.009285,202011,2020,53
-0.01948,202012,2020,53
0.262255,201901,2019,54
0.210062,201902,2019,54
-0.037345,201903,2019,54
-0.189271,201904,2019,54
-0.290094,201905,2019,54
0.100171,201901,2019,55
-0.163424,201902,2019,55
0.037209,201903,2019,55
-0.151569,201904,2019,55
-0.122622,201905,2019,55
0.118072,201906,2019,55
-0.100215,201907,2019,55
-0.209581,201908,2019,55
0.131818,201909,2019,55
0.14324,201910,2019,55
-0.051522,201911,2019,55
-0.008642,201912,2019,55
-0.122042,202001,2020,55
-0.144681,202002,2020,55
0.784411,202003,2020,55
0.481413,202004,2020,55
-0.087829,202005,2020,55
-0.200138,202006,2020,55
0.560619,202007,2020,55
-0.35427,202008,2020,55
0.038396,202009,2020,55
0.227609,202010,2020,55
-0.196787,202011,2020,55
-0.117917,202012,2020,55
0.072224,201901,2019,56
0.042225,201902,2019,56
-0.203859,201903,2019,56
0.062373,201904,2019,56
-0.280976,201905,2019,56
0.059915,201906,2019,56
-0.057229,201907,2019,56
0.07295,201908,2019,56
0.165261,201909,2019,56
-0.080735,201910,2019,56
0.017193,201911,2019,56
0.088168,201912,2019,56
-0.261053,202001,2020,56
-0.34302,202002,2020,56
-0.542931,202003,2020,56
0.559615,202004,2020,56
-0.115906,202005,2020,56
0.172943,202006,2020,56
-0.243405,202007,2020,56
0.237718,202008,2020,56
0.233035,202009,2020,56
-0.196653,202010,2020,56
0.532552,202011,2020,56
0.335599,202012,2020,56
0.083315,201901,2019,57
0.052266,201902,2019,57
-0.045696,201903,2019,57
0.017485,201904,2019,57
-0.185901,201905,2019,57
0.106316,201906,2019,57
0.071257,201907,2019,57
-0.047803,201908,2019,57
0.118455,201909,2019,57
0.117421,201910,2019,57
0.013221,201911,2019,57
0.020589,201912,2019,57
0.047849,202001,2020,57
-0.149722,202002,2020,57
-0.33515,202003,2020,57
0.349166,202004,2020,57
0.157795,202005,2020,57
0.163607,202006,2020,57
0.046399,202007,2020,57
-0.07241,202008,2020,57
-0.04815,202009,2020,57
0.08148,202010,2020,57
0.175797,202011,2020,57
0.021436,202012,2020,57
0.212292,201901,2019,58
0.476744,201902,2019,58
-0.259843,201903,2019,58
-0.14766,201904,2019,58
-0.288317,201905,2019,58
0.017187,201906,2019,58
-0.088965,201907,2019,58
1.403482,201908,2019,58
0.086614,201909,2019,58
0.42029,201910,2019,58
-0.178571,201911,2019,58
-0.291925,201912,2019,58
0.254386,202001,2020,58
-0.335664,202002,2020,58
-0.315789,202003,2020,58
0.138462,202004,2020,58
0.405405,202005,2020,58
-0.115385,202006,2020,58
0.141304,202007,2020,58
-0.085714,202008,2020,58
-0.063542,202009,2020,58
0.007786,202010,2020,58
1.682119,202011,2020,58
0.049383,202012,2020,58
0.124678,201901,2019,59
0.032875,201902,2019,59
-0.136195,201903,2019,59
-0.039417,201904,2019,59
-0.134701,201905,2019,59
0.002062,201906,2019,59
0.274691,201907,2019,59
-0.472155,201908,2019,59
0.136086,201909,2019,59
0.380888,201910,2019,59
0.109162,201911,2019,59
0.042179,201912,2019,59
-0.181282,202001,2020,59
0.599382,202002,2020,59
-0.204765,202003,2020,59
0.019433,202004,2020,59
-0.097697,202005,2020,59
-0.039613,202006,2020,59
0.089826,202007,2020,59
-0.019344,202008,2020,59
-0.084906,202009,2020,59
0.23149,202010,2020,59
0.109589,202011,2020,59
0.349794,202012,2020,59
0.112371,201901,2019,60
0.028931,201902,2019,60
-0.108133,201903,2019,60
0.118653,201904,2019,60
-0.078045,201905,2019,60
0.040564,201906,2019,60
0.025908,201907,2019,60
-0.02431,201908,2019,60
0.069869,201909,2019,60
-0.043764,201910,2019,60
0.060232,201911,2019,60
-0.013456,201912,2019,60
-0.093203,202001,2020,60
-0.133116,202002,2020,60
-0.276843,202003,2020,60
0.170947,202004,2020,60
-0.047635,202005,2020,60
0.037224,202006,2020,60
-0.005923,202007,2020,60
0.031195,202008,2020,60
-0.079522,202009,2020,60
0.175009,202010,2020,60
0.207005,202011,2020,60
0.177026,202012,2020,60
-0.022357,201901,2019,61
-0.013431,201902,2019,61
-0.071064,201903,2019,61
0.069791,201904,2019,61
-0.085899,201905,2019,61
0.084127,201906,2019,61
-0.017365,201907,2019,61
-0.100548,201908,2019,61
0.087636,201909,2019,61
-0.052467,201910,2019,61
0.111734,201911,2019,61
-0.006552,201912,2019,61
-0.008794,202001,2020,61
0.039037,202002,2020,61
-0.216638,202003,2020,61
0.046094,202004,2020,61
-0.058252,202005,2020,61
-0.034417,202006,2020,61
-0.051434,202007,2020,61
0.186131,202008,2020,61
-0.044098,202009,2020,61
0.026603,202010,2020,61
0.388856,202011,2020,61
-0.1,202012,2020,61
0.047101,201901,2019,62
0.01894,201902,2019,62
0.02252,201903,2019,62
0.16151,201904,2019,62
0.052972,201905,2019,62
0.050164,201906,2019,62
-0.02251,201907,2019,62
-0.038241,201908,2019,62
-0.008127,201909,2019,62
-0.015403,201910,2019,62
0.066597,201911,2019,62
0.027658,201912,2019,62
-0.021256,202001,2020,62
-0.03564,202002,2020,62
-0.09066,202003,2020,62
0.104461,202004,2020,62
0.050584,202005,2020,62
-0.057202,202006,2020,62
0.013129,202007,2020,62
0.056444,202008,2020,62
-0.012267,202009,2020,62
-0.030433,202010,2020,62
0.06777,202011,2020,62
0.051577,202012,2020,62
0.093122,201901,2019,63
0.071826,201902,2019,63
-0.117555,201903,2019,63
0.048549,201904,2019,63
-0.159044,201905,2019,63
0.078817,201906,2019,63
0.067616,201907,2019,63
-0.11451,201908,2019,63
0.04714,201909,2019,63
-0.0591,201910,2019,63
0.113152,201911,2019,63
0.095913,201912,2019,63
-0.159295,202001,2020,63
-0.144672,202002,2020,63
-0.396892,202003,2020,63
0.233624,202004,2020,63
0.015929,202005,2020,63
0.010954,202006,2020,63
-0.046837,202007,2020,63
0.023102,202008,2020,63
-0.039636,202009,2020,63
0.219614,202010,2020,63
0.187209,202011,2020,63
0.113901,202012,2020,63
0.014893,201901,2019,64
-0.04616,201902,2019,64
-0.008598,201903,2019,64
0.075554,201904,2019,64
-0.011796,201905,2019,64
0.029021,201906,2019,64
0.022329,201907,2019,64
0.026169,201908,2019,64
0.033961,201909,2019,64
-0.009222,201910,2019,64
-0.030273,201911,2019,64
0.00671,201912,2019,64
0.026068,202001,2020,64
0.007357,202002,2020,64
-0.214717,202003,2020,64
-0.066872,202004,2020,64
0.036473,202005,2020,64
0.028693,202006,2020,64
0.131471,202007,2020,64
0.040487,202008,2020,64
-0.104092,202009,2020,64
-0.042005,202010,2020,64
0.043986,202011,2020,64
0.061068,202012,2020,64
-0.192364,201901,2019,65
0.118788,201902,2019,65
0.140845,201903,2019,65
0.11491,201904,2019,65
-0.108603,201905,2019,65
-0.05399,201906,2019,65
-0.091919,201907,2019,65
-0.118465,201908,2019,65
-0.212618,201909,2019,65
-0.003606,201910,2019,65
0.393647,201911,2019,65
0.032314,201912,2019,65
-0.309111,202001,2020,65
0.001618,202002,2020,65
-0.159935,202003,2020,65
-0.0625,202004,2020,65
-0.005128,202005,2020,65
-0.047423,202006,2020,65
0.23052,202007,2020,65
0.043975,202008,2020,65
-0.020219,202009,2020,65
0.084265,202010,2020,65
0.133228,202011,2020,65
0.252624,202012,2020,65
0.047118,201901,2019,66
0.127413,201902,2019,66
-0.053938,201903,2019,66
0.061104,201904,2019,66
-0.08251,201905,2019,66
-0.059485,201906,2019,66
0.11006,201907,2019,66
-0.016275,201908,2019,66
0.045496,201909,2019,66
0.038242,201910,2019,66
0.033703,201911,2019,66
0.03508,201912,2019,66
-0.113238,202001,2020,66
-0.061197,202002,2020,66
-0.153549,202003,2020,66
-0.089914,202004,2020,66
-0.032932,202005,2020,66
0.070072,202006,2020,66
-0.076499,202007,2020,66
0.030516,202008,2020,66
-0.036121,202009,2020,66
0.054693,202010,2020,66
0.089436,202011,2020,66
0.061868,202012,2020,66
0.238372,201901,2019,67
0.083568,201902,2019,67
-0.004344,201903,2019,67
-0.013962,201904,2019,67
-0.115929,201905,2019,67
0.108434,201906,2019,67
-0.025362,201907,2019,67
-0.106877,201908,2019,67
0.041754,201909,2019,67
0.054108,201910,2019,67
0.002852,201911,2019,67
0.008571,201912,2019,67
-0.124646,202001,2020,67
-0.13808,202002,2020,67
-0.329975,202003,2020,67
0.095865,202004,2020,67
-0.053173,202005,2020,67
0.021938,202006,2020,67
-0.026834,202007,2020,67
0.0625,202008,2020,67
-0.089005,202009,2020,67
0.243295,202010,2020,67
0.231125,202011,2020,67
0.161209,202012,2020,67
0.144297,201901,2019,68
0.077092,201902,2019,68
-0.273517,201903,2019,68
-0.181041,201904,2019,68
-0.092254,201905,2019,68
-0.01561,201906,2019,68
-0.107037,201907,2019,68
-0.114317,201908,2019,68
0.167949,201909,2019,68
0.05708,201910,2019,68
-0.034268,201911,2019,68
0.003289,201912,2019,68
0.038251,202001,2020,68
-0.050526,202002,2020,68
-0.315611,202003,2020,68
-0.008264,202004,2020,68
-0.033333,202005,2020,68
-0.043103,202006,2020,68
-0.169369,202007,2020,68
-0.017354,202008,2020,68
-0.02649,202009,2020,68
-0.145125,202010,2020,68
0.145889,202011,2020,68
0.178241,202012,2020,68
0.15339,201901,2019,69
0.071918,201902,2019,69
-0.082002,201903,2019,69
-0.085947,201904,2019,69
-0.15629,201905,2019,69
0.161898,201906,2019,69
-0.073329,201907,2019,69
-0.007703,201908,2019,69
0.107975,201909,2019,69
-0.10828,201910,2019,69
0.151645,201911,2019,69
0.210559,201912,2019,69
-0.040575,202001,2020,69
-0.183619,202002,2020,69
-0.050492,202003,2020,69
-0.130705,202004,2020,69
0.058075,202005,2020,69
0.034586,202006,2020,69
-0.021802,202007,2020,69
0.051263,202008,2020,69
-0.071378,202009,2020,69
-0.016743,202010,2020,69
0.173375,202011,2020,69
0.025066,202012,2020,69
0.104339,201901,2019,70
-0.08232,201902,2019,70
-0.036697,201903,2019,70
-0.01164,201904,2019,70
-0.131692,201905,2019,70
0.011097,201906,2019,70
0.17439,201907,2019,70
0.121495,201908,2019,70
0.007407,201909,2019,70
0.084559,201910,2019,70
-0.00339,201911,2019,70
0.340136,201912,2019,70
-0.189086,202001,2020,70
-0.025822,202002,2020,70
-0.175904,202003,2020,70
0.164717,202004,2020,70
0.003347,202005,2020,70
-0.071726,202006,2020,70
0.067385,202007,2020,70
-0.155724,202008,2020,70
-0.006979,202009,2020,70
-0.021084,202010,2020,70
0.188718,202011,2020,70
-0.037101,202012,2020,70
-0.034369,201901,2019,71
0.166381,201902,2019,71
0.119363,201903,2019,71
0.08441,201904,2019,71
-0.130742,201905,2019,71
-0.000232,201906,2019,71
0.047398,201907,2019,71
-0.04858,201908,2019,71
0.069014,201909,2019,71
-0.007743,201910,2019,71
0.200791,201911,2019,71
0.003661,201912,2019,71
0.001094,202001,2020,71
-0.063855,202002,2020,71
-0.451688,202003,2020,71
0.170364,202004,2020,71
0.20652,202005,2020,71
0.104311,202006,2020,71
0.082963,202007,2020,71
0.056116,202008,2020,71
-0.155423,202009,2020,71
0.019321,202010,2020,71
0.207813,202011,2020,71
0.0511,202012,2020,71
0.1774,201901,2019,72
0.067596,201902,2019,72
-0.040116,201903,2019,72
0.019707,201904,2019,72
-0.069376,201905,2019,72
0.269436,201906,2019,72
-0.04796,201907,2019,72
-0.093239,201908,2019,72
0.070663,201909,2019,72
-0.072603,201910,2019,72
0.05613,201911,2019,72
0.103963,201912,2019,72
-0.165184,202001,2020,72
-0.150685,202002,2020,72
-0.327957,202003,2020,72
0.125224,202004,2020,72
-0.034181,202005,2020,72
0.106173,202006,2020,72
-0.02169,202007,2020,72
-0.018349,202008,2020,72
-0.024143,202009,2020,72
0.154896,202010,2020,72
0.164003,202011,2020,72
0.111045,202012,2020,72
0.040645,201901,2019,73
0.059933,201902,2019,73
-0.027319,201903,2019,73
0.012016,201904,2019,73
-0.182718,201905,2019,73
0.020985,201906,2019,73
0.166396,201907,2019,73
0.192067,201908,2019,73
0.047286,201909,2019,73
-0.006814,201910,2019,73
0.089766,201911,2019,73
-0.06978,201912,2019,73
-0.078161,202001,2020,73
0.008105,202002,2020,73
-0.319728,202003,2020,73
0.055295,202004,2020,73
-0.138544,202005,2020,73
-0.156701,202006,2020,73
-0.121027,202007,2020,73
0.112656,202008,2020,73
-0.0225,202009,2020,73
-0.217391,202010,2020,73
0.316994,202011,2020,73
0.189826,202012,2020,73
0.236504,201911,2019,74
0.357588,201912,2019,74
-0.090352,202001,2020,74
0.363636,202002,2020,74
-0.074074,202003,2020,74
0.610667,202004,2020,74
-0.162252,202005,2020,74
-0.112648,202006,2020,74
0.16147,202007,2020,74
-0.166827,202008,2020,74
-0.16916,202009,2020,74
-0.235457,202010,2020,74
-0.184783,202011,2020,74
0.337778,202012,2020,74
0.125842,201901,2019,75
0.065814,201902,2019,75
-0.109977,201903,2019,75
0.090621,201904,2019,75
-0.065946,201905,2019,75
0.031912,201906,2019,75
0.014278,201907,2019,75
-0.046562,201908,2019,75
0.022714,201909,2019,75
0.051532,201910,2019,75
0.035762,201911,2019,75
0.02532,201912,2019,75
-0.111,202001,2020,75
-0.095265,202002,2020,75
-0.275389,202003,2020,75
0.15208,202004,2020,75
-0.044002,202005,2020,75
-0.006294,202006,2020,75
-0.176236,202007,2020,75
-0.010165,202008,2020,75
0.032274,202009,2020,75
0.150979,202010,2020,75
0.302615,202011,2020,75
0.083811,202012,2020,75
0.11532,201901,2019,76
-0.080569,201902,2019,76
-0.121217,201903,2019,76
0.012598,201904,2019,76
-0.024106,201905,2019,76
0.035857,201906,2019,76
-0.073846,201907,2019,76
-0.10299,201908,2019,76
0.031481,201909,2019,76
-0.074165,201910,2019,76
-0.030425,201911,2019,76
0.03,201912,2019,76
0.040777,202001,2020,76
0.072761,202002,2020,76
-0.34087,202003,2020,76
0.206332,202004,2020,76
-0.013561,202005,2020,76
0.048049,202006,2020,76
0.053589,202007,2020,76
0.048193,202008,2020,76
0.04023,202009,2020,76
-0.022099,202010,2020,76
0.173013,202011,2020,76
-0.044745,202012,2020,76
0.106841,201901,2019,77
0.044817,201902,2019,77
-0.055857,201903,2019,77
0.01434,201904,2019,77
-0.1188,201905,2019,77
0.093724,201906,2019,77
-0.051102,201907,2019,77
-0.064516,201908,2019,77
0.10111,201909,2019,77
0.005887,201910,2019,77
-0.029529,201911,2019,77
0.044408,201912,2019,77
-0.123578,202001,2020,77
-0.075785,202002,2020,77
-0.215289,202003,2020,77
0.04135,202004,2020,77
-0.132091,202005,2020,77
-0.036881,202006,2020,77
-0.023634,202007,2020,77
0.120524,202008,2020,77
-0.024302,202009,2020,77
0.137172,202010,2020,77
0.178674,202011,2020,77
0.057632,202012,2020,77
0.016473,201901,2019,78
-0.057968,201902,2019,78
0.042347,201903,2019,78
0.046948,201904,2019,78
0.001427,201905,2019,78
0.044576,201906,2019,78
0.033582,201907,2019,78
0.045791,201908,2019,78
-0.003634,201909,2019,78
-0.000184,201910,2019,78
-0.011574,201911,2019,78
0.036517,201912,2019,78
0.055104,202001,2020,78
-0.084075,202002,2020,78
-0.165078,202003,2020,78
0.037062,202004,2020,78
0.017215,202005,2020,78
-0.034062,202006,2020,78
0.057296,202007,2020,78
0.048476,202008,2020,78
0.005047,202009,2020,78
-0.026534,202010,2020,78
0.082189,202011,2020,78
0.062791,202012,2020,78
0.243025,201901,2019,79
-0.064175,201902,2019,79
0.144444,201903,2019,79
0.150106,201904,2019,79
-0.096287,201905,2019,79
-0.001097,201906,2019,79
-0.038225,201907,2019,79
0.141963,201908,2019,79
0.013568,201909,2019,79
0.022996,201910,2019,79
0.069569,201911,2019,79
0.064259,201912,2019,79
-0.216831,202001,2020,79
-0.102622,202002,2020,79
-0.001942,202003,2020,79
0.106552,202004,2020,79
-0.030263,202005,2020,79
-0.122178,202006,2020,79
-0.035163,202007,2020,79
0.049016,202008,2020,79
0.008635,202009,2020,79
0.088497,202010,2020,79
0.068453,202011,2020,79
-0.033131,202012,2020,79
0.14794,201901,2019,80
-0.003607,201902,2019,80
-0.056238,201903,2019,80
0.257397,201904,2019,80
-0.022472,201905,2019,80
-0.019083,201906,2019,80
-0.045848,201907,2019,80
-0.032836,201908,2019,80
0.081481,201909,2019,80
-0.005365,201910,2019,80
0.002758,201911,2019,80
0.03106,201912,2019,80
-0.042686,202001,2020,80
-0.159302,202002,2020,80
-0.139142,202003,2020,80
0.20196,202004,2020,80
0.009506,202005,2020,80
0.030769,202006,2020,80
-0.102162,202007,2020,80
0.011631,202008,2020,80
-0.066856,202009,2020,80
0.091117,202010,2020,80
0.032556,202011,2020,80
0.04682,202012,2020,80
0.224694,201901,2019,81
0.07782,201902,2019,81
-0.066481,201903,2019,81
-0.096224,201904,2019,81
-0.002851,201905,2019,81
0.070685,201906,2019,81
0.004574,201907,2019,81
0.010245,201908,2019,81
0.058028,201909,2019,81
-0.003727,201910,2019,81
0.202298,201911,2019,81
-0.104245,201912,2019,81
0.006203,202001,2020,81
-0.087546,202002,2020,81
-0.323784,202003,2020,81
-0.039968,202004,2020,81
-0.039134,202005,2020,81
0.018198,202006,2020,81
0.048511,202007,2020,81
-0.081169,202008,2020,81
-0.140018,202009,2020,81
-0.009379,202010,2020,81
0.140641,202011,2020,81
1.263636,202012,2020,81
0.136933,201901,2019,82
0.085383,201902,2019,82
-0.047148,201903,2019,82
0.082781,201904,2019,82
-0.088175,201905,2019,82
0.046115,201906,2019,82
0.013481,201907,2019,82
-0.018888,201908,2019,82
0.036063,201909,2019,82
0.044098,201910,2019,82
-0.042236,201911,2019,82
0.030103,201912,2019,82
-0.112778,202001,2020,82
-0.158018,202002,2020,82
-0.188712,202003,2020,82
0.298094,202004,2020,82
-0.029372,202005,2020,82
-0.036795,202006,2020,82
-0.048445,202007,2020,82
-0.006839,202008,2020,82
-0.165264,202009,2020,82
0.221705,202010,2020,82
0.116279,202011,2020,82
0.118511,202012,2020,82
0.102866,201901,2019,83
0.124608,201902,2019,83
0.071792,201903,2019,83
0.08564,201904,2019,83
-0.057473,201905,2019,83
0.02182,201906,2019,83
